# 300 K
4.951981 0.282335 1.533298 0.333725 0.000000 0.000000 -0.000000 0.004690 0.008523 0.006515 0.000000 0.000000 0.000000 
5.007020 0.282405 1.533423 0.333809 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
5.062059 0.282405 1.533423 0.333809 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
5.117098 0.282405 1.533423 0.333809 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
5.172136 0.282405 1.533423 0.333809 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
5.227175 0.282405 1.533423 0.333809 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
5.282214 0.282441 1.533460 0.333829 0.000000 0.000000 -0.000000 0.006007 0.005473 0.003828 0.000000 0.000000 0.000000 
5.337253 0.283711 1.534456 0.334943 0.000000 0.000000 -0.000000 0.023686 0.024038 0.017505 0.000000 0.000000 0.000000 
5.392291 0.284425 1.535621 0.335590 0.000000 0.000000 -0.000000 0.006765 0.015577 0.006603 0.000000 0.000000 0.000000 
5.447330 0.284592 1.535973 0.335800 0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 


